step,spread,regime
1156,348.0602725483684,2
1157,350.6278049429873,2
1158,357.43172857881166,2
1159,363.96702579321493,2
1160,378.37507125176995,2
1161,375.32040262759284,2
1162,372.3876165274209,2
1163,356.6819790627389,2
1164,358.7432180934679,2
1165,369.60632288865355,2
1166,376.7514314274279,2
1167,381.2212743178579,2
1168,388.70864294775026,2
1169,391.2200980138866,2
1170,389.2936098745712,2
1171,401.58904100493027,2
1172,403.5627941118689,2
1173,409.57931582311255,2
1174,395.70343137249137,2
1175,382.8648276539788,2
1176,383.5849219823049,2
1177,378.2646126367309,2
1178,379.5366069471148,2
1179,376.5616889608086,2
1180,391.9637157747033,2
1181,397.5646441899831,2
1182,405.5407457581368,2
1183,393.54872275283503,2
1184,397.7976766838339,2
1185,396.44730332899553,2
1186,404.55968576745414,2
1187,407.81588675830045,2
1188,407.16646346136474,2
1189,400.0579539721839,2
1190,400.5273145771209,2
1191,406.9574501254414,2
1192,415.36607654413496,2
1193,412.880537513949,2
1194,426.6572434258488,2
1195,432.36621349849116,2
1196,426.750855291358,2
1197,419.9571164891486,2
1198,418.7711602393106,2
1199,416.2438950817658,2
1200,418.5755670444909,2
1201,418.28740899971575,2
1202,416.22022797938087,2
1203,407.0792804869329,2
1204,410.4977450825403,2
1205,400.97624711964335,2
1206,406.9174336943218,2
1207,395.4429511440477,2
1208,385.75772142662026,2
1209,380.50201077480654,2
1210,377.79863473725646,2
1211,373.9782984347438,2
1212,371.30519990452757,2
1213,372.7494664784489,2
1214,367.72204306235784,2
1215,369.2496404458079,2
1216,355.76876501194954,2
1217,350.68349170217243,2
1218,341.1251693489885,2
1219,347.4851123794303,2
1220,343.3468056514827,2
1221,346.90806806110595,2
1222,336.4887317502965,2
1223,345.3641910336819,2
1224,346.0070175585913,2
1225,357.94075865654065,2
1226,357.81683583293227,2
1227,349.21670135405833,2
1228,343.5249079285211,2
1229,342.24818955272644,2
1230,336.81205819978436,2
1231,342.5631070897574,2
1232,343.05541207775633,2
1233,337.6773017480812,2
1234,342.42900471018027,2
1235,340.40960503137876,2
1236,344.8551247989825,2
1237,341.92046477211386,2
1238,345.0705277265892,2
1239,342.8354977538736,2
1240,348.5392132401562,2
1241,338.2123714738721,2
1242,331.25345495048174,2
1243,330.57335577872897,2
1244,326.81206000575696,2
1245,324.55853222833935,2
1246,328.53187310728504,2
1247,326.1486420632311,2
1248,328.22688852924824,2
1249,323.33125401604093,2
1250,312.1462629929728,2
1251,316.78604738028514,2
1252,327.3252150896693,2
1253,328.77260390932236,2
1254,328.41878234609106,2
1255,329.2358316153265,2
1256,337.2015313661286,2
1257,338.63722458886133,2
1258,343.3583482765979,2
1259,347.7626425391527,2
1260,353.95920896446205,2
1261,353.27537631785117,2
1262,350.1982769156136,2
1263,353.3474724216634,2
1264,359.03634322868453,2
1265,365.8556590812736,2
1266,374.3306340969939,2
1267,379.2644480958545,2
1268,375.67277188430165,2
1269,376.71522585186324,2
1270,377.2283974082764,2
1271,377.10236931868656,2
1272,380.04228432897514,2
1273,378.619126917048,2
1274,377.21583623579033,2
1275,387.68849428714753,2
1276,387.0202473768263,2
1277,392.846877011859,2
1278,398.9966760181788,2
1279,400.0075033107877,2
1280,398.64681177800816,2
1281,393.3835882557526,2
1282,383.9290920820914,2
1283,387.24078567988647,2
1284,389.2665548214568,2
1285,393.4141803908229,2
1286,390.34995978762987,2
1287,401.43301270442583,2
1288,403.86037872938357,2
1289,402.8437788223654,2
1290,390.70351189468096,2
1291,388.2645845320266,2
1292,392.7137692119427,2
1293,400.78984369398216,2
1294,400.6673892521756,2
1295,409.76067316078763,2
1296,404.0028720301026,2
1297,406.0696712602785,2
1298,408.2875225786274,2
1299,411.4476888343849,2
1300,412.008191791447,2
1301,413.6810978076205,2
1302,407.76579770654587,2
1303,415.0546981513913,2
1304,420.0065973301438,2
1305,421.3801721100823,2
1306,426.4283983369968,2
1307,433.77665231535815,2
1308,436.6382986785665,2
1309,448.1175620269527,2
1310,451.3612987262256,2
1311,445.93026481563305,2
1312,446.7924502800079,2
1313,451.8789324606118,2
1314,459.0241929228859,2
1315,459.3157851338327,2
1316,453.39809894851055,2
1317,451.47667411122495,2
1318,443.18297509012865,2
1319,447.09085455731474,2
1320,444.11913653931697,2
1321,439.55707061510986,2
1322,444.09542004011513,2
1323,452.69039744412936,2
1324,448.0346177668362,2
1325,448.4547025296524,2
1326,446.8069122224502,2
1327,454.3030049831587,2
1328,453.2417239505202,2
1329,446.8742700873585,2
1330,446.14307394593123,2
1331,452.187361386309,2
1332,450.17760905816147,2
1333,446.093842143854,2
1334,444.84406254060235,2
1335,438.71131554356793,2
1336,437.1364733961358,2
1337,433.5629912244912,2
1338,446.3854060995007,2
1339,434.9409909679653,2
1340,429.62199341679127,2
1341,425.70332180397133,2
1342,419.7636134105088,2
1343,421.758675459875,2
1344,417.26182292769136,2
1345,408.6982408935781,2
1346,408.92030377965744,2
1347,406.943335673661,2
1348,394.8900017676686,1
1349,390.82882421844437,1
1350,383.5816011893721,1
1351,376.2486616010833,1
1352,369.76751877773836,1
1353,363.3957670928225,1
1354,354.92336542314985,1
1355,345.18399970095663,1
1356,338.852611299829,1
1357,331.46499287564893,1
1358,318.4931756989549,1
1359,309.2456374661216,1
1360,302.7972387308717,1
1361,301.3383684049839,1
1362,297.0760526754988,1
1363,289.4352969767355,1
1364,281.26437612124863,1
1365,281.6369625575538,1
1366,277.15436889793074,1
1367,263.3461544204182,1
1368,259.94330702468017,1
1369,259.6112319772466,1
1370,252.73692548860092,1
1371,250.47330429088478,1
1372,248.65077204803106,1
1373,242.48209497705983,1
1374,245.0393512063722,1
1375,243.53423330137957,1
1376,240.14527691194942,1
1377,237.62933982113296,1
1378,231.34329672222995,1
1379,225.21844271207883,1
1380,222.36181335212308,1
1381,219.8504424255322,1
1382,218.05193878007043,1
1383,227.01357947118711,2
1384,231.70892557599896,2
1385,222.71554390212282,2
1386,230.33244482071294,2
1387,228.7077731962145,2
1388,233.96464982917772,2
1389,232.7393451988023,2
1390,234.38211099761338,2
1391,228.62603712328558,2
1392,231.52841933202419,2
1393,237.45028529419483,2
1394,229.30732772222927,2
1395,235.3440647243511,2
1396,232.415713193106,2
1397,243.2896527888554,2
1398,248.53985935416117,2
1399,252.65894034126887,2
1400,252.57425113634113,2
1401,268.24963487611086,2
1402,266.3469985968282,2
1403,261.3792868959426,2
1404,258.42231439104967,2
1405,265.21529652627964,2
1406,266.4814568876492,2
1407,266.8873607756267,2
1408,265.0765623240112,2
1409,265.2006622065201,2
1410,263.0274935911218,2
1411,267.5842500313507,2
1412,266.8487226627656,2
1413,263.94532176056373,2
1414,270.1512557545568,2
1415,265.31530790048174,2
1416,266.660791370473,2
1417,256.5958304502171,2
1418,249.65195915033146,2
1419,248.46201000628722,2
1420,246.32808727385932,2
1421,242.2239976644812,1
1422,242.9821139541665,1
1423,243.92952404383334,1
1424,242.89991149606774,1
1425,237.1952497783198,1
1426,235.00667043775942,1
1427,240.16733920805754,1
1428,247.108393585731,1
1429,248.3508353569826,1
1430,242.51701712735894,1
1431,240.11023732566954,1
1432,239.0171353156828,1
1433,240.39155501861646,2
1434,247.50238684818115,2
1435,252.50345944030857,2
1436,247.4560176323364,2
1437,244.8403045626631,2
1438,251.23830202780456,2
1439,260.1455345251615,2
1440,262.292098676072,2
1441,271.9218334258266,2
1442,273.31127547110725,2
1443,268.9680734819321,2
1444,273.2352550473947,2
1445,291.132712618421,2
1446,284.5727702635765,2
1447,293.75970216840017,2
1448,297.4814038605167,2
1449,294.13466121910915,2
1450,283.95909895979105,2
1451,271.9088146794806,2
1452,269.5627535679741,2
1453,272.49345066338924,2
1454,278.20100484185326,2
1455,285.25260082796297,2
1456,287.53075875369393,2
1457,288.878953094201,2
1458,287.54622835591346,2
1459,290.47085039878317,2
1460,287.26255679237914,2
1461,280.99905405435146,2
1462,282.04601935616944,2
1463,287.19486229234104,2
1464,279.8275972705436,2
1465,277.4168973403862,2
1466,278.2825246785027,2
1467,279.02196432386467,2
1468,282.705244892858,2
1469,293.92701263228946,2
1470,281.8385570601645,2
1471,293.3866094291825,2
1472,304.19963630366914,2
1473,309.7495549417411,2
1474,311.38018798226085,2
1475,308.1051854759172,2
1476,313.54638514588135,2
1477,315.44158130286195,2
1478,314.0073542677332,2
1479,319.23733899843984,2
1480,325.4757022101604,2
1481,310.2865461190465,2
1482,318.6553924816576,2
1483,314.7220659745868,2
1484,322.1732795856563,2
1485,320.7863354814731,2
1486,322.3422996972812,2
1487,324.98528568086226,2
1488,331.8120271899702,2
1489,336.24889394170384,2
1490,334.55058693920887,2
1491,322.7295360422522,2
1492,325.9817770660462,2
1493,327.253974671347,2
1494,320.33077080018955,2
1495,322.3256352097106,2
1496,322.7492120736094,2
1497,330.9494674432641,2
1498,342.5820752732596,2
1499,339.5218635080894,1
1500,332.84516163723225,1
1501,327.013301806727,1
1502,318.24662374511956,1
1503,310.50891904237454,1
1504,304.9813904887161,1
1505,299.3366869537154,1
1506,289.9588017612363,1
1507,290.76280758936724,1
1508,292.11050541370076,1
1509,292.6767826456731,1
1510,294.08185444094806,1
1511,298.12991170731914,1
1512,290.77899915667217,1
1513,294.77151201631403,1
1514,289.1131144229542,1
1515,287.3481553185484,1
1516,277.7274847020249,1
1517,272.41128401248636,1
1518,272.75167773103567,1
1519,271.9373379514655,1
1520,267.28032757693626,1
1521,264.5171461047911,1
1522,259.44958228133066,1
1523,260.38581183427993,1
1524,250.26327215172108,1
1525,253.20649596083376,1
1526,247.97443340535344,1
1527,245.7409467497327,1
1528,238.7418466202045,1
1529,237.86297324566084,1
1530,238.08666408279828,1
1531,237.53737053012904,1
1532,237.4743291116542,1
1533,235.3450611712148,1
1534,233.40031972624166,1
1535,231.3796443532941,1
1536,228.1282931088877,1
1537,225.45082005667197,1
1538,226.0817009062595,1
1539,229.88148511453699,1
1540,225.1307745745638,1
1541,223.65095658420893,1
1542,218.46729666525545,1
1543,215.88358698310938,1
1544,213.9844967397571,1
1545,214.00320397365738,1
1546,213.91901529336945,1
1547,213.24796939975417,1
1548,214.13926106229155,1
1549,210.53356284560587,2
1550,212.8877627167739,2
1551,218.39274521670225,2
1552,214.6852691700601,2
1553,207.83692192380556,1
1554,211.15757522584914,1
1555,206.6638021783066,1
1556,204.46274251182845,1
1557,206.8451959153994,1
1558,203.275774314295,1
1559,206.53084057051714,1
1560,203.82945887269273,1
1561,200.8317233670353,1
1562,196.73283406455934,1
1563,194.520731582912,1
1564,196.84318802379465,1
1565,195.1026319100035,1
1566,199.03600181532332,1
1567,198.02061265421864,0
1568,197.3727809666571,0
1569,192.96048976838128,0
1570,196.7404342662124,0
1571,198.7061278141931,0
1572,200.51183690947232,0
1573,198.67745815635507,0
1574,192.49849589485225,0
1575,192.1698911649203,0
1576,193.28899436884114,0
1577,194.4289123050915,0
1578,194.972717627739,0
1579,195.3335982917103,0
1580,191.53270805628443,0
1581,187.98794707961991,0
1582,182.50621873603248,0
1583,185.88518992531215,0
1584,192.82398501627702,0
1585,203.86707553086214,0
1586,203.6018736915772,0
1587,203.80992554882937,0
1588,202.07029238860943,0
1589,201.77495740723194,0
1590,196.89550433818187,0
1591,195.2063289351475,0
1592,190.98094321806917,0
1593,188.8862214529988,0
1594,185.09325481927604,0
1595,186.34849785359648,0
1596,188.09945031213013,0
1597,188.4734142769252,0
1598,185.00237647695815,0
1599,179.32346920716122,0
1600,181.2553239371918,0
1601,180.5550542791593,0
1602,172.67014475281744,0
1603,172.68322491886715,0
1604,173.5071623221824,0
1605,166.80796724120944,0
1606,168.4822018168122,0
1607,162.3981641792691,0
1608,159.00647144870248,0
1609,153.12530641587438,0
1610,149.51494501813275,0
1611,144.53877118685912,0
1612,148.6077383521345,0
1613,147.5428828609112,0
1614,145.65141997574304,0
1615,150.11883971701988,0
1616,154.26586153231315,0
1617,152.5486766597022,0
1618,153.51550070850408,0
1619,150.99102797537023,0
1620,150.46042705772078,0
1621,146.08763126552958,0
1622,147.7598771077615,0
1623,152.36635148519795,0
1624,156.06045406946882,0
1625,158.38732336376182,1
1626,153.75359204181748,1
1627,151.0501899968887,0
1628,150.51354855042825,0
1629,148.1877821993594,1
1630,145.42141326735523,1
1631,151.27781611021751,0
1632,154.46455872348136,0
1633,156.29593760983897,0
1634,158.87412045448755,0
1635,153.8367612026582,0
1636,150.08958217090466,0
1637,150.8542856382611,0
1638,151.91916208829508,0
1639,146.22082255616934,0
1640,146.7692748563976,0
1641,146.3856565496399,0
1642,150.05021205379398,0
1643,151.15047949921683,0
1644,157.4358505588805,0
1645,155.68032185934658,0
1646,150.94089877902067,0
1647,157.10075234981954,0
1648,158.28001734251978,0
1649,157.70176661985988,0
1650,154.01814129995,0
1651,152.37200659187369,0
1652,150.55335490137412,0
1653,145.75183952237012,0
1654,137.1317864659487,0
1655,135.51149312914896,0
1656,138.59222655717411,0
1657,143.75695432248693,0
1658,147.64302886078386,0
1659,151.71203327673422,0
1660,147.3022598650309,0
1661,148.19605551872456,0
1662,150.1786799754523,0
1663,152.38929354436434,0
1664,151.8346004368297,0
1665,152.13972681824632,0
1666,160.07531928660347,0
1667,163.52022378809323,0
1668,165.06096424454373,0
1669,167.3243017971015,0
1670,164.95602066131772,0
1671,166.9958813259339,0
1672,166.960854954291,0
1673,169.82438176736767,0
1674,166.50498180866475,0
1675,169.0203214339956,0
1676,167.14260703773158,0
1677,169.66562180301875,0
1678,170.16243722143668,0
1679,169.77132538246033,0
1680,168.08682675447477,0
1681,167.33997812883388,0
1682,165.15695706700402,0
1683,163.47941019075748,0
1684,164.9091247646456,0
1685,157.8529579944488,0
1686,160.49294857681795,0
1687,163.15498931099287,0
1688,161.71121633801485,0
1689,161.93357056061103,0
1690,157.77590319637378,0
1691,159.04304829301384,0
1692,155.3851258294088,0
1693,144.20879147694944,0
1694,149.0886864641358,0
1695,144.76421461522264,0
1696,144.37371881963261,0
1697,145.07574538575554,0
1698,146.8445326352161,0
1699,146.75826048916142,0
1700,147.7653171445111,0
1701,146.5216524613272,0
1702,140.41641434751176,0
1703,140.29874023999477,0
1704,142.71567079434215,0
1705,138.7299540377951,0
1706,139.58016641775419,0
1707,147.02021996049112,0
1708,146.51694190873425,0
1709,146.22328525836213,0
1710,139.83567746358293,0
1711,135.46997653792192,0
1712,135.63245518462963,1
1713,140.6858146551552,1
1714,140.2198223702832,1
1715,136.38670207114654,1
1716,140.74849884831602,1
1717,140.95721741009882,1
1718,138.30596555401377,1
1719,143.68111219461466,1
1720,144.98242925869243,1
1721,149.2770927592515,1
1722,146.1297082789659,1
1723,137.16178577950083,0
1724,137.65611545822787,0
1725,133.20321077297118,0
1726,133.71537687585996,0
1727,134.3036803810504,0
1728,134.3667403295487,0
1729,138.65122912727762,0
1730,149.85078675405254,0
1731,151.110033948161,0
1732,158.32692526551324,0
1733,151.48720930369112,0
1734,152.51455739138993,1
1735,150.16168371566275,1
1736,150.14859621746874,1
1737,151.44031822445461,1
1738,160.7194055174119,1
1739,162.75213348040958,1
1740,168.38992103492203,1
1741,168.34009302039905,1
1742,167.8772662893829,1
1743,160.95173798279586,0
1744,168.23714385147596,0
1745,173.46960942994542,0
1746,173.70422954148933,0
1747,172.07921476987607,0
1748,171.802469940434,0
1749,165.86711846273326,0
1750,167.26548351171823,0
1751,173.6025794436579,1
1752,179.85106965915193,1
1753,175.27333395429244,1
1754,180.2875426008671,1
1755,176.52813239458408,1
1756,170.00309737412454,1
1757,175.41478859586508,1
1758,174.76043667779982,1
1759,179.36980651985516,1
1760,183.40677160831956,1
1761,186.75245869170064,1
1762,187.65675634483438,1
1763,183.89573327367063,1
1764,183.61452544007005,1
1765,189.46425499238623,1
1766,193.48706603170453,1
1767,192.93627541773938,1
1768,192.36837700374716,1
1769,194.94972528867322,1
1770,195.72588421914242,1
1771,195.24856929187348,1
1772,197.3755776791601,1
1773,199.2780891640297,1
1774,197.05638702804092,1
1775,200.3606291549857,2
1776,204.1428314371506,2
1777,205.45055355882883,2
1778,202.58061071334683,2
1779,201.31698467137664,1
1780,197.952854990009,1
1781,199.38096121489676,1
1782,193.9062293061386,1
1783,199.70146105885976,1
1784,204.32269066402318,1
1785,205.75976462902238,1
1786,208.78527858245707,1
1787,211.40480886243114,1
1788,211.4655271518807,1
1789,210.3477256544642,1
1790,208.8832649139601,1
1791,214.13444106250773,1
1792,210.73679612719064,1
1793,207.56283642991565,1
1794,210.84582899351474,1
1795,213.59529094374216,1
1796,212.17352552915222,1
1797,213.05433376544556,0
1798,214.46423794614083,0
1799,207.95729148519538,0
1800,212.11620234566496,0
1801,213.5423523521613,0
1802,214.0351161600685,0
1803,215.45836918636837,0
1804,215.40581793553193,0
1805,213.7221986983034,0
1806,204.66338245642044,0
1807,204.1067225112033,0
1808,197.47003368207018,0
1809,204.51878361768715,0
1810,202.97460900399,0
1811,209.83041212626694,0
1812,209.24454305906164,0
1813,205.6707968980919,0
1814,209.73724017969948,0
1815,210.13226060377684,0
1816,218.6930623238908,0
1817,214.84404528687006,0
1818,218.93184217424658,0
1819,227.02657263223577,0
1820,231.1319848599417,0
1821,232.55305876925303,0
1822,236.59350528696305,0
1823,234.5333029362524,0
1824,229.60757049370667,0
1825,225.98249898180185,0
1826,224.80949994594494,0
1827,226.57271593817995,0
1828,222.05407570616066,0
1829,219.3630688188252,0
1830,215.27574868504573,0
1831,217.98017232682912,0
1832,224.51111897695887,0
1833,219.13312135060494,0
1834,220.08050503444485,0
1835,223.24775760284356,0
1836,221.08696280229304,0
1837,214.31600595273892,0
1838,218.17509699534418,0
1839,211.23812480597758,0
1840,216.46822502898695,0
1841,212.35640570373914,0
1842,205.0048918015063,0
1843,202.12679894125168,0
1844,202.1767059576843,1
1845,202.95238399750093,1
1846,205.33371798599404,1
1847,206.2855511802795,1
1848,212.75901355816006,1
1849,212.14290952239438,1
1850,212.96942974414193,1
1851,213.4458416758166,1
1852,207.16475552854376,1
1853,202.88721264715815,1
1854,203.2041329469706,1
1855,204.89048211950765,1
1856,197.76491946034884,1
1857,204.84365766244082,1
1858,206.75202238348206,1
1859,206.68483936935255,1
1860,208.33191994101517,1
1861,206.31595459644382,1
1862,206.93714139029177,1
1863,208.09635877957655,1
1864,212.4777655598276,1
1865,211.55554351458233,1
1866,206.285053311362,1
1867,203.1523911083254,1
1868,202.38262973526284,1
1869,197.8808782246962,1
1870,194.78037414270787,1
1871,192.21687479133163,1
1872,191.72315473324213,1
1873,194.19659285411683,1
1874,193.44636425451955,1
1875,196.0921229129658,1
1876,196.52744864337166,1
1877,193.59985959008125,1
1878,195.44564771846538,1
1879,196.6223237186084,1
1880,199.21954480833173,1
1881,202.45795485816495,1
1882,207.2341578784816,1
1883,209.10705024487584,1
1884,209.52378839407098,1
1885,211.53438987523273,1
1886,209.62943736575312,1
1887,207.56011316988386,1
1888,212.37881279208784,0
1889,209.03726677369443,0
1890,204.6255435921846,0
1891,205.85148870568196,0
1892,203.06280498863612,0
1893,205.390430774188,0
1894,209.27039492282427,0
1895,205.35712845990346,0
1896,207.07280100897364,0
1897,203.74114746889998,0
1898,201.87928734267683,0
1899,202.2187001263424,0
1900,199.18918807307395,0
1901,199.20381164921207,0
1902,197.7467062477006,0
1903,200.27367165688264,0
1904,202.7641951846084,0
1905,199.74298009391615,0
1906,200.2160845605994,0
1907,203.3589939405466,0
1908,198.45982418379535,0
1909,196.9923283216334,0
1910,197.33658465682402,0
1911,192.39618025017765,0
1912,198.62286127869604,0
1913,197.48376610903256,1
1914,203.43966928353248,0
1915,200.2560831689365,0
1916,197.54086751999003,0
1917,190.4703861076481,0
1918,193.08463488218732,1
1919,189.6267070770632,1
1920,189.90134633410906,1
1921,187.6815247464414,1
1922,189.29372312246633,1
1923,180.4392590062347,1
1924,181.8862998098905,1
1925,184.13301736142284,1
1926,183.7595453536886,1
1927,183.61437285703792,1
1928,182.8426823566352,1
1929,183.38919545321485,1
1930,189.67395819863304,1
1931,193.52832699655565,1
1932,193.57108133066006,1
1933,192.6697538269897,1
1934,196.01251634921525,1
1935,197.00084637579494,1
1936,193.67181636896902,1
1937,193.302782885546,1
1938,198.6643322178628,1
1939,200.7459976686123,1
1940,199.54554020905172,1
1941,194.62279733941725,1
1942,195.89190604166816,1
1943,196.3557521521019,1
1944,196.15875100680253,1
1945,199.38118941650515,1
1946,201.47527662797515,1
1947,196.564899763205,1
1948,197.01685824114335,1
1949,193.0419700061776,1
1950,191.88446624701425,1
1951,187.91729790332963,1
1952,184.24566544801274,1
1953,178.8568383332089,1
1954,181.29511616177442,1
1955,183.25584630917984,1
1956,184.06831217737647,1
1957,183.0399736721127,1
1958,179.25956851503202,1
1959,178.7630061028202,1
1960,180.8583299627357,1
1961,182.7732523833717,1
1962,188.54094362439503,1
1963,193.43191413685403,1
1964,193.9049404341464,1
1965,192.68773565711138,1
1966,190.41871879524192,1
1967,185.81407546517633,1
1968,182.69337701294248,1
1969,177.7936314807409,1
1970,185.1591027804431,1
1971,186.96020434262292,1
1972,189.88956065730176,1
1973,189.50861092764518,1
1974,198.65288349611956,1
1975,194.9611670522137,1
1976,189.8485653084235,1
1977,198.89215592429022,1
1978,194.2212911462414,1
1979,193.5911552271278,1
1980,191.5446028930365,1
1981,193.30990614620805,1
1982,192.46671936006598,1
1983,195.1499562153321,1
1984,198.49772629308112,1
1985,193.48547701988068,1
1986,191.07370030733856,1
1987,194.1396965655412,1
1988,198.283421709164,1
1989,199.07080911798036,1
1990,200.74841286852498,1
1991,205.93654946191282,1
1992,204.5439203421354,1
1993,204.9993687355315,1
1994,209.12411527371893,1
1995,213.3073479179028,1
1996,212.45335442498373,1
1997,209.2547063507504,1
1998,208.55235732020583,1
1999,208.2101403587037,1
2000,205.0934619864831,1
2001,202.58764017014906,1
2002,207.08268411423091,1
2003,208.55293443579183,1
2004,207.26813571429216,1
2005,203.3614204377664,1
2006,200.97538156315258,1
2007,195.3430665224693,1
2008,196.36028110985237,1
2009,194.12353732200143,1
2010,195.47525469170964,1
2011,198.29636166899343,1
2012,199.50486593004962,1
2013,198.22454746913738,1
2014,195.41195738038812,1
2015,191.6016655008349,1
2016,196.21026690501776,1
2017,197.36032360149954,1
2018,196.36724219435095,1
2019,198.6407806844409,1
2020,202.2629295186624,1
2021,199.81629970772207,1
2022,200.6901193545138,1
2023,201.59445391045466,1
2024,206.56305779651626,1
2025,205.09248814582017,1
2026,201.8442895835381,1
2027,203.00805611147496,1
2028,205.2726559353296,1
2029,205.59889469681275,1
2030,210.66026472055327,1
2031,208.9873444943763,1
2032,209.22636481824864,1
2033,203.94309957362063,1
2034,200.5734091560308,1
2035,198.22642099123448,1
2036,197.67569340734573,1
2037,193.4031156301031,1
2038,195.76348051378534,1
2039,193.35499163734534,1
2040,201.44037608545253,1
2041,198.8775009978879,1
2042,199.22347406875653,1
2043,197.90067592366495,0
2044,192.8801443826031,0
2045,191.14207226093538,0
2046,189.38993895099537,0
2047,191.9339959384523,0
2048,192.4698976528488,0
2049,193.68719381736932,0
2050,196.05560164051312,0
2051,197.27155869908904,0
2052,197.09018165430686,0
2053,193.32643255880032,0
2054,192.96584231125215,0
2055,188.5924473932545,0
2056,187.22041491366576,0
2057,185.37228146495184,0
2058,183.79617804846848,0
2059,178.03052824175472,0
2060,166.79190305105175,0
2061,164.6266084355485,0
2062,168.5118020995339,0
2063,170.2289073064039,1
2064,175.2331385440644,1
2065,173.45334155413371,1
2066,173.09546130376344,1
2067,182.40545228502086,1
2068,180.4776854875982,1
2069,183.31797015868025,1
2070,186.0195318157073,1
2071,188.18953528869835,1
2072,190.71479714263714,1
2073,188.35257475722605,1
2074,187.61527871927277,1
2075,179.5728115831351,1
2076,185.71106371586876,1
2077,188.33048063173803,1
2078,186.5605065882892,1
2079,184.28449470312026,1
2080,188.98829828836097,1
2081,186.96170423338924,1
2082,185.245839009742,1
2083,182.35189094632537,1
2084,185.7964714564671,1
2085,188.89083055210833,0
2086,187.03402480511548,0
2087,190.13340081926785,0
2088,190.50617577008236,0
2089,185.26519584697385,0
2090,189.8599077170475,0
2091,184.80557937490417,0
2092,183.2968804695284,0
2093,181.55690990970638,0
2094,179.17223496255258,0
2095,170.99470737145813,0
2096,178.3041688661914,0
2097,170.57373899365118,0
2098,175.73287989838514,0
2099,171.62664536492923,0
2100,168.71404138400104,0
2101,173.44338000306473,0
2102,174.55669686882482,0
2103,168.51764230598098,0
2104,162.52276231712506,0
2105,163.2356783635626,0
2106,158.6247849735246,0
2107,160.20896632721465,0
2108,162.17652129133972,0
2109,158.697244334354,0
2110,156.2244904961961,0
2111,157.1864085153932,0
2112,153.6437359351958,0
2113,153.6255041676714,0
2114,162.70832971765574,0
2115,163.73826689396662,0
2116,161.74288219329796,0
2117,169.73609472591116,0
2118,172.38235131690877,0
2119,167.6820907314777,0
2120,163.71111631489396,0
2121,156.63225872711845,0
2122,157.51317599866528,0
2123,149.15337708193564,0
2124,157.3784643788011,0
2125,155.94426813914166,0
2126,159.11443664866152,0
2127,157.30273333751882,0
2128,158.1003011121616,0
2129,157.14909865315371,0
2130,156.95182104736574,0
2131,161.389372636265,0
2132,167.78002151066374,0
2133,173.66543053253707,0
2134,186.027537844759,0
2135,182.32415236703324,0
2136,183.03444176191118,0
2137,179.47152820229718,0
2138,183.2947972916037,0
2139,178.55720426845835,0
2140,182.6650562447391,0
2141,182.59783277988535,0
2142,181.40025784035745,0
2143,180.6645530767693,0
2144,175.33640821971449,0
2145,170.39926074375566,0
2146,170.63525251820076,0
2147,170.83964154847735,0
2148,167.6716181150921,0
2149,166.00108541621867,0
2150,167.36067257185925,0
2151,163.60604162898585,0
2152,156.1372903846312,0
2153,161.79596306944597,0
2154,162.4733135271746,0
2155,162.5391520971802,1
2156,161.87622540448353,1
2157,160.78914751053884,1
2158,166.70337905871722,1
2159,163.71448752101347,1
2160,166.78099949708388,1
2161,169.70080585885103,1
2162,173.8064856291059,1
2163,173.65588544889192,1
2164,179.8570405351513,1
2165,183.59959674460782,1
2166,182.87656933155188,1
2167,181.10863898968816,1
2168,181.49635129634171,1
2169,180.75990584803975,1
2170,178.55288034636908,1
2171,179.78883880733827,1
2172,179.7730780272718,1
2173,186.64342221092332,1
2174,183.9116658633157,0
2175,180.11634420164123,0
2176,179.32143634476373,0
2177,179.53840453942752,0
2178,180.05762206590697,0
2179,180.52724151429305,0
2180,179.85728776252247,0
2181,178.91168014844646,0
2182,180.54924734160275,0
2183,175.91681856894644,0
2184,172.29878917069743,0
2185,165.6319738380167,0
2186,161.33965093819995,0
2187,165.03675439151263,0
2188,166.75846814810302,0
2189,173.5183594892139,0
2190,178.9177608132494,0
2191,180.412456665894,0
2192,180.17696308530813,0
2193,179.45603245490358,0
2194,170.48333257124085,0
2195,169.50553660761923,0
2196,166.63056685974178,0
2197,162.47712409936963,0
2198,165.64607555951008,1
2199,166.51201537359614,1
2200,168.36210878246794,1
2201,166.16205252709568,1
2202,170.70955606582066,1
2203,170.45689761680467,1
2204,173.0580433464052,1
2205,172.97297519819793,1
2206,166.44075836624953,1
2207,169.5703283566585,1
2208,170.47410175965766,1
2209,163.60576623932326,0
2210,158.53998820105173,0
2211,161.61286185216363,0
2212,158.00118907537558,1
2213,158.25638426156814,1
2214,167.08312872603688,1
2215,170.27674254522327,1
2216,174.19952797221308,1
2217,174.36766189965698,1
2218,169.7494959100356,1
2219,171.77983708992642,1
2220,169.24861333801056,1
2221,166.52883068610876,1
2222,168.29663312523164,1
2223,166.1463792249427,1
2224,167.52561764969838,1
2225,166.57784049511415,1
2226,167.8167018360822,1
2227,167.39630640970194,1
2228,168.69218342105975,1
2229,175.19640943698516,1
2230,178.97454937178702,1
2231,179.33986550539097,1
2232,184.66247540677494,1
2233,186.65020630326413,1
2234,191.34761988109153,1
